Date,HomeTeam,AwayTeam,FTHG,FTAG
05/05/2025,Castellón,Sporting Gijon,4,3
09/05/2025,Cadiz,Almeria,2,1
10/05/2025,Burgos,Cordoba,3,2
10/05/2025,Elche,Levante,1,3
10/05/2025,Mirandes,Castellón,3,2
10/05/2025,Sporting Gijon,Deportivo La Coruna,2,1
10/05/2025,Zaragoza,FC Cartagena,3,2
11/05/2025,Albacete,Huesca,3,2
11/05/2025,Eldense,Malaga,1,0
11/05/2025,Racing Santander,Oviedo,1,1
11/05/2025,Tenerife,Racing Ferrol,0,0
12/05/2025,Granada CF,Eibar,0,2
16/05/2025,Levante,Albacete,1,0
17/05/2025,Deportivo La Coruna,Granada CF,2,3
17/05/2025,Eibar,Burgos,1,0
17/05/2025,FC Cartagena,Tenerife,1,0
17/05/2025,Huesca,Elche,2,1
17/05/2025,Malaga,Sporting Gijon,2,1
18/05/2025,Almeria,Racing Santander,2,0
18/05/2025,Castellón,Eldense,1,1
18/05/2025,Oviedo,Zaragoza,1,0
18/05/2025,Racing Ferrol,Cadiz,1,0
19/05/2025,Cordoba,Mirandes,1,2
24/05/2025,Albacete,Racing Ferrol,2,0
25/05/2025,Burgos,Levante,2,3
25/05/2025,Cadiz,Huesca,4,0
25/05/2025,Eibar,Cordoba,4,1
25/05/2025,Elche,Malaga,2,0
25/05/2025,Eldense,Racing Santander,3,3
25/05/2025,Granada CF,Castellón,2,1
25/05/2025,Mirandes,Almeria,0,0
25/05/2025,Sporting Gijon,FC Cartagena,3,2
25/05/2025,Tenerife,Oviedo,0,1
25/05/2025,Zaragoza,Deportivo La Coruna,1,0
30/05/2025,Castellón,Zaragoza,4,1
31/05/2025,Malaga,Burgos,2,2
31/05/2025,Racing Ferrol,Sporting Gijon,0,2
01/06/2025,Almeria,Tenerife,2,0
01/06/2025,Cordoba,Albacete,1,1
01/06/2025,Deportivo La Coruna,Elche,0,4
01/06/2025,FC Cartagena,Mirandes,1,3
01/06/2025,Huesca,Eldense,3,2
01/06/2025,Levante,Eibar,1,0
01/06/2025,Oviedo,Cadiz,2,1
01/06/2025,Racing Santander,Granada CF,2,1
07/06/2025,Almeria,Oviedo,1,2
08/06/2025,Racing Santander,Mirandes,3,3
11/06/2025,Oviedo,Almeria,1,1
12/06/2025,Mirandes,Racing Santander,4,1
15/06/2025,Mirandes,Oviedo,1,0
15/08/2025,Burgos,Cultural Leonesa,5,1
15/08/2025,Valladolid,AD Ceuta FC,3,0
16/08/2025,Granada CF,Deportivo La Coruna,1,3
16/08/2025,Malaga,Eibar,1,1
16/08/2025,Racing Santander,Castellón,3,1
17/08/2025,Cadiz,Mirandes,1,0
17/08/2025,Huesca,Leganes,1,1
17/08/2025,Las Palmas,FC Andorra,1,1
17/08/2025,Real Sociedad II,Zaragoza,1,0
18/08/2025,Almeria,Albacete,4,4
18/08/2025,Sporting Gijon,Cordoba,2,1
22/08/2025,Castellón,Valladolid,0,1
22/08/2025,Eibar,Granada CF,3,0
22/08/2025,Leganes,Cadiz,1,1
23/08/2025,AD Ceuta FC,Sporting Gijon,0,1
23/08/2025,Mirandes,Huesca,0,1
23/08/2025,Zaragoza,FC Andorra,1,3
24/08/2025,Cultural Leonesa,Almeria,0,1
24/08/2025,Deportivo La Coruna,Burgos,0,0
24/08/2025,Malaga,Real Sociedad II,1,0
