Date,HomeTeam,AwayTeam,FTHG,FTAG
30/07/2025,Bodo/Glimt,Stromsgodset,1,0
02/08/2025,Sarpsborg 08 FF,Brann,1,4
02/08/2025,Tromso,Fredrikstad,0,0
03/08/2025,Ham-Kam,Bodo/Glimt,1,3
03/08/2025,KFUM Oslo,Rosenborg,4,1
03/08/2025,Molde,Bryne,2,0
03/08/2025,Stromsgodset,Haugesund,2,0
03/08/2025,Valerenga,Sandefjord,2,1
09/08/2025,Bodo/Glimt,Tromso,1,1
09/08/2025,Molde,Ham-Kam,1,0
10/08/2025,Bryne,KFUM Oslo,0,0
10/08/2025,Haugesund,Sarpsborg 08 FF,3,2
10/08/2025,Sandefjord,Viking,1,2
15/08/2025,Stromsgodset,Bodo/Glimt,0,5
17/08/2025,Ham-Kam,Bryne,1,0
17/08/2025,KFUM Oslo,Molde,0,0
17/08/2025,Kristiansund BK,Sandefjord,2,2
17/08/2025,Tromso,Brann,1,2
17/08/2025,Valerenga,Sarpsborg 08 FF,4,0
22/08/2025,KFUM Oslo,Ham-Kam,2,2
24/08/2025,Bryne,Stromsgodset,2,2
24/08/2025,Haugesund,Valerenga,2,3
24/08/2025,Molde,Tromso,2,0
25/08/2025,Sarpsborg 08 FF,Kristiansund BK,0,1
30/08/2025,Valerenga,Bryne,3,2
31/08/2025,Fredrikstad,Haugesund,2,2
31/08/2025,Ham-Kam,Sarpsborg 08 FF,1,3
31/08/2025,Kristiansund BK,Brann,2,2
31/08/2025,Sandefjord,Bodo/Glimt,1,2
31/08/2025,Stromsgodset,Molde,3,1
31/08/2025,Tromso,KFUM Oslo,2,0
31/08/2025,Viking,Rosenborg,2,1
12/09/2025,Bodo/Glimt,Kristiansund BK,7,1
13/09/2025,Brann,Valerenga,3,2
13/09/2025,Molde,Fredrikstad,1,2
14/09/2025,Bryne,Tromso,0,2
14/09/2025,Ham-Kam,Stromsgodset,1,2
14/09/2025,Haugesund,Rosenborg,0,3
14/09/2025,KFUM Oslo,Viking,2,2
14/09/2025,Sarpsborg 08 FF,Sandefjord,2,1
20/09/2025,Fredrikstad,Bryne,1,1
20/09/2025,Sandefjord,Brann,0,3
20/09/2025,Valerenga,KFUM Oslo,1,1
21/09/2025,Kristiansund BK,Haugesund,2,0
21/09/2025,Rosenborg,Bodo/Glimt,1,1
21/09/2025,Stromsgodset,Sarpsborg 08 FF,2,1
21/09/2025,Tromso,Ham-Kam,1,0
21/09/2025,Viking,Molde,1,0
27/09/2025,Sarpsborg 08 FF,Viking,3,3
28/09/2025,Brann,Fredrikstad,1,0
28/09/2025,Bryne,Kristiansund BK,2,0
28/09/2025,Ham-Kam,Rosenborg,4,0
28/09/2025,Molde,Valerenga,4,1
28/09/2025,Tromso,Stromsgodset,3,1
29/09/2025,Haugesund,Sandefjord,2,3
01/10/2025,KFUM Oslo,Fredrikstad,2,1
04/10/2025,Kristiansund BK,Molde,2,1
04/10/2025,Sandefjord,Bryne,1,0
04/10/2025,Valerenga,Tromso,1,0
05/10/2025,Bodo/Glimt,Haugesund,2,0
05/10/2025,Fredrikstad,Ham-Kam,1,1
05/10/2025,Rosenborg,Sarpsborg 08 FF,2,3
05/10/2025,Stromsgodset,KFUM Oslo,1,1
05/10/2025,Viking,Brann,3,0
18/10/2025,Brann,Haugesund,4,1
18/10/2025,Bryne,Rosenborg,2,2
18/10/2025,Sarpsborg 08 FF,Bodo/Glimt,2,5
19/10/2025,Ham-Kam,Valerenga,2,1
19/10/2025,KFUM Oslo,Kristiansund BK,1,1
19/10/2025,Molde,Sandefjord,1,3
19/10/2025,Stromsgodset,Fredrikstad,0,3
19/10/2025,Tromso,Viking,1,3
25/10/2025,Sarpsborg 08 FF,KFUM Oslo,2,1
25/10/2025,Viking,Bryne,5,1
26/10/2025,Bodo/Glimt,Molde,4,1
26/10/2025,Haugesund,Tromso,2,3
26/10/2025,Kristiansund BK,Ham-Kam,1,3
26/10/2025,Rosenborg,Brann,2,3
26/10/2025,Sandefjord,Fredrikstad,0,0
26/10/2025,Valerenga,Stromsgodset,2,1
29/10/2025,Brann,Bodo/Glimt,1,2
29/10/2025,Rosenborg,Sandefjord,1,1
