Date,HomeTeam,AwayTeam,FTHG,FTAG
23/07/2025,Ceara,Mirassol,0,2
23/07/2025,Corinthians,Cruzeiro,0,0
24/07/2025,Santos,Internacional,1,2
24/07/2025,Vitoria,Sport Recife,2,2
24/07/2025,RB Bragantino,Flamengo,1,2
24/07/2025,Juventude,Sao Paulo,0,1
26/07/2025,Botafogo,Corinthians,1,1
26/07/2025,Sport Recife,Santos,2,2
26/07/2025,Fortaleza EC,RB Bragantino,3,1
26/07/2025,Mirassol,Vitoria,1,1
27/07/2025,Palmeiras,Gremio,1,0
27/07/2025,Sao Paulo,Fluminense,3,1
27/07/2025,Cruzeiro,Ceara,1,2
27/07/2025,Bahia,Juventude,3,0
27/07/2025,Internacional,Vasco DA Gama,1,1
27/07/2025,Flamengo,Atletico-MG,1,0
29/07/2025,Gremio,Fortaleza EC,2,1
02/08/2025,Sport Recife,Bahia,0,0
02/08/2025,Mirassol,Vasco DA Gama,3,2
03/08/2025,Fluminense,Gremio,1,0
03/08/2025,Botafogo,Cruzeiro,0,2
03/08/2025,Corinthians,Fortaleza EC,1,1
03/08/2025,Ceara,Flamengo,1,1
03/08/2025,Atletico-MG,RB Bragantino,2,1
03/08/2025,Vitoria,Palmeiras,2,2
03/08/2025,Internacional,Sao Paulo,1,2
04/08/2025,Santos,Juventude,3,1
09/08/2025,Sao Paulo,Vitoria,2,0
09/08/2025,Flamengo,Mirassol,2,1
09/08/2025,RB Bragantino,Internacional,1,3
09/08/2025,Fortaleza EC,Botafogo,0,5
10/08/2025,Bahia,Fluminense,3,3
10/08/2025,Palmeiras,Ceara,2,1
10/08/2025,Vasco DA Gama,Atletico-MG,1,1
10/08/2025,Cruzeiro,Santos,1,2
10/08/2025,Gremio,Sport Recife,0,1
11/08/2025,Juventude,Corinthians,2,1
16/08/2025,Fluminense,Fortaleza EC,2,1
16/08/2025,Ceara,RB Bragantino,1,0
16/08/2025,Sport Recife,Sao Paulo,2,2
16/08/2025,Vitoria,Juventude,2,2
17/08/2025,Corinthians,Bahia,1,2
17/08/2025,Santos,Vasco DA Gama,0,6
17/08/2025,Atletico-MG,Gremio,1,3
17/08/2025,Internacional,Flamengo,1,3
17/08/2025,Botafogo,Palmeiras,0,1
18/08/2025,Mirassol,Cruzeiro,1,1
20/08/2025,Juventude,Vasco DA Gama,2,0
23/08/2025,RB Bragantino,Fluminense,4,2
23/08/2025,Cruzeiro,Internacional,2,1
24/08/2025,Gremio,Ceara,0,0
24/08/2025,Bahia,Santos,2,0
24/08/2025,Vasco DA Gama,Corinthians,2,3
24/08/2025,Juventude,Botafogo,1,3
24/08/2025,Fortaleza EC,Mirassol,0,1
24/08/2025,Sao Paulo,Atletico-MG,2,0
25/08/2025,Palmeiras,Sport Recife,3,0
26/08/2025,Flamengo,Vitoria,8,0
30/08/2025,Ceara,Juventude,0,1
30/08/2025,Botafogo,RB Bragantino,4,1
31/08/2025,Cruzeiro,Sao Paulo,1,0
31/08/2025,Flamengo,Gremio,1,1
31/08/2025,Santos,Fluminense,0,0
31/08/2025,Corinthians,Palmeiras,1,1
31/08/2025,Vitoria,Atletico-MG,1,0
31/08/2025,Mirassol,Bahia,5,1
31/08/2025,Internacional,Fortaleza EC,2,1
31/08/2025,Sport Recife,Vasco DA Gama,2,3
13/09/2025,Gremio,Mirassol,0,1
13/09/2025,Fortaleza EC,Vitoria,2,0
13/09/2025,Palmeiras,Internacional,4,1
14/09/2025,Fluminense,Corinthians,0,1
14/09/2025,RB Bragantino,Sport Recife,1,1
14/09/2025,Juventude,Flamengo,0,2
14/09/2025,Atletico-MG,Santos,1,1
14/09/2025,Sao Paulo,Botafogo,1,0
14/09/2025,Vasco DA Gama,Ceara,2,2
15/09/2025,Bahia,Cruzeiro,1,2
17/09/2025,Botafogo,Mirassol,3,3
20/09/2025,Vitoria,Fluminense,0,1
20/09/2025,Botafogo,Atletico-MG,1,0
20/09/2025,Ceara,Bahia,1,1
21/09/2025,Palmeiras,Fortaleza EC,4,1
21/09/2025,Mirassol,Juventude,2,0
21/09/2025,Internacional,Gremio,2,3
21/09/2025,Sport Recife,Corinthians,1,0
21/09/2025,Flamengo,Vasco DA Gama,1,1
21/09/2025,Santos,Sao Paulo,1,0
21/09/2025,Cruzeiro,RB Bragantino,2,1
24/09/2025,Gremio,Botafogo,1,1
24/09/2025,Vasco DA Gama,Bahia,3,1
27/09/2025,Fortaleza EC,Sport Recife,1,0
27/09/2025,Vasco DA Gama,Cruzeiro,2,0
27/09/2025,Juventude,Internacional,1,1
28/09/2025,Atletico-MG,Mirassol,1,0
28/09/2025,Gremio,Vitoria,3,1
28/09/2025,Bahia,Palmeiras,1,0
28/09/2025,Fluminense,Botafogo,2,0
28/09/2025,RB Bragantino,Santos,2,2
28/09/2025,Corinthians,Flamengo,1,2
29/09/2025,Sao Paulo,Ceara,0,1
01/10/2025,Atletico-MG,Juventude,0,0
01/10/2025,Palmeiras,Vasco DA Gama,3,0
01/10/2025,Sport Recife,Fluminense,2,2
01/10/2025,Mirassol,RB Bragantino,1,1
01/10/2025,Internacional,Corinthians,1,1
02/10/2025,Botafogo,Bahia,2,1
02/10/2025,Santos,Gremio,1,1
02/10/2025,Vitoria,Ceara,1,0
02/10/2025,Fortaleza EC,Sao Paulo,0,2
02/10/2025,Flamengo,Cruzeiro,0,0
04/10/2025,Internacional,Botafogo,2,0
04/10/2025,Fluminense,Atletico-MG,3,0
04/10/2025,RB Bragantino,Gremio,1,0
05/10/2025,Corinthians,Mirassol,3,0
05/10/2025,Sao Paulo,Palmeiras,2,3
05/10/2025,Vasco DA Gama,Vitoria,4,3
05/10/2025,Bahia,Flamengo,1,0
05/10/2025,Juventude,Fortaleza EC,1,2
05/10/2025,Ceara,Santos,3,0
05/10/2025,Cruzeiro,Sport Recife,1,1
08/10/2025,Atletico-MG,Sport Recife,3,1
09/10/2025,Mirassol,Fluminense,2,1
11/10/2025,Palmeiras,Juventude,4,1
15/10/2025,Palmeiras,RB Bragantino,5,1
15/10/2025,Botafogo,Flamengo,0,3
15/10/2025,Sport Recife,Ceara,1,1
15/10/2025,Mirassol,Internacional,3,1
16/10/2025,Santos,Corinthians,3,1
16/10/2025,Fortaleza EC,Vasco DA Gama,0,2
16/10/2025,Atletico-MG,Cruzeiro,1,1
16/10/2025,Gremio,Sao Paulo,2,0
17/10/2025,Fluminense,Juventude,1,0
17/10/2025,Vitoria,Bahia,2,1
18/10/2025,Corinthians,Atletico-MG,1,0
19/10/2025,Cruzeiro,Fortaleza EC,1,0
19/10/2025,Flamengo,Palmeiras,3,2
19/10/2025,Internacional,Sport Recife,2,0
19/10/2025,Ceara,Botafogo,0,2
19/10/2025,Mirassol,Sao Paulo,3,0
19/10/2025,Bahia,Gremio,4,0
20/10/2025,Juventude,RB Bragantino,1,0
20/10/2025,Vasco DA Gama,Fluminense,2,0
21/10/2025,Santos,Vitoria,0,1
22/10/2025,Bahia,Internacional,1,0
25/10/2025,Vitoria,Corinthians,0,1
25/10/2025,Atletico-MG,Ceara,1,0
25/10/2025,Fluminense,Internacional,1,0
25/10/2025,Sport Recife,Mirassol,1,2
25/10/2025,Fortaleza EC,Flamengo,1,0
26/10/2025,Sao Paulo,Bahia,2,0
26/10/2025,Botafogo,Santos,2,2
26/10/2025,Gremio,Juventude,3,1
26/10/2025,RB Bragantino,Vasco DA Gama,0,3
26/10/2025,Palmeiras,Cruzeiro,0,0
29/10/2025,Fluminense,Ceara,1,0
01/11/2025,Santos,Fortaleza EC,1,1
01/11/2025,Cruzeiro,Vitoria,3,1
01/11/2025,Mirassol,Botafogo,0,0
02/11/2025,Flamengo,Sport Recife,3,0
02/11/2025,Bahia,RB Bragantino,2,1
02/11/2025,Ceara,Fluminense,2,0
02/11/2025,Corinthians,Gremio,2,0
02/11/2025,Internacional,Atletico-MG,0,0
02/11/2025,Juventude,Palmeiras,0,2
02/11/2025,Vasco DA Gama,Sao Paulo,0,2
05/11/2025,Sport Recife,Juventude,0,2
05/11/2025,Vitoria,Internacional,1,0
05/11/2025,RB Bragantino,Corinthians,2,1
05/11/2025,Botafogo,Vasco DA Gama,3,0
05/11/2025,Gremio,Cruzeiro,0,1
05/11/2025,Atletico-MG,Bahia,3,0
06/11/2025,Sao Paulo,Flamengo,2,2
06/11/2025,Fluminense,Mirassol,1,0
06/11/2025,Ceara,Fortaleza EC,1,1
07/11/2025,Palmeiras,Santos,2,0
08/11/2025,Sport Recife,Atletico-MG,2,4
08/11/2025,Vasco DA Gama,Juventude,1,3
08/11/2025,Internacional,Bahia,2,2
09/11/2025,Sao Paulo,RB Bragantino,0,1
09/11/2025,Corinthians,Ceara,0,1
09/11/2025,Cruzeiro,Fluminense,0,0
09/11/2025,Vitoria,Botafogo,0,0
09/11/2025,Flamengo,Santos,3,2
09/11/2025,Fortaleza EC,Gremio,2,2
09/11/2025,Mirassol,Palmeiras,2,1
12/11/2025,Atletico-MG,Fortaleza EC,3,3
15/11/2025,Sport Recife,Flamengo,1,5
16/11/2025,Santos,Palmeiras,1,0
16/11/2025,RB Bragantino,Atletico-MG,2,0
18/11/2025,Botafogo,Sport Recife,3,2
19/11/2025,Palmeiras,Vitoria,0,0
20/11/2025,Fluminense,Flamengo,2,1
20/11/2025,Santos,Mirassol,1,1
20/11/2025,Gremio,Vasco DA Gama,2,0
20/11/2025,Juventude,Cruzeiro,3,3
20/11/2025,Bahia,Fortaleza EC,2,3
20/11/2025,Corinthians,Sao Paulo,3,1
21/11/2025,Ceara,Internacional,1,2
22/11/2025,Botafogo,Gremio,3,2
23/11/2025,Palmeiras,Fluminense,0,0
23/11/2025,Flamengo,RB Bragantino,3,0
23/11/2025,Bahia,Vasco DA Gama,1,0
23/11/2025,Sao Paulo,Juventude,2,1
23/11/2025,Sport Recife,Vitoria,1,3
23/11/2025,Cruzeiro,Corinthians,3,0
24/11/2025,Mirassol,Ceara,3,0
25/11/2025,Internacional,Santos,1,1
26/11/2025,Gremio,Palmeiras,3,2
26/11/2025,Atletico-MG,Flamengo,1,1
26/11/2025,RB Bragantino,Fortaleza EC,0,1
27/11/2025,Fluminense,Sao Paulo,6,0
28/11/2025,Juventude,Bahia,1,1
28/11/2025,Vasco DA Gama,Internacional,5,1
29/11/2025,Santos,Sport Recife,3,0
29/11/2025,Vitoria,Mirassol,2,0
30/11/2025,Ceara,Cruzeiro,1,1
30/11/2025,Corinthians,Botafogo,2,2
30/11/2025,Fortaleza EC,Atletico-MG,1,0
02/12/2025,Vasco DA Gama,Mirassol,0,2
03/12/2025,Gremio,Fluminense,1,2
03/12/2025,Fortaleza EC,Corinthians,2,1
03/12/2025,RB Bragantino,Vitoria,4,0
03/12/2025,Juventude,Santos,0,3
03/12/2025,Bahia,Sport Recife,2,0
03/12/2025,Sao Paulo,Internacional,3,0
04/12/2025,Flamengo,Ceara,1,0
04/12/2025,Atletico-MG,Palmeiras,0,3
04/12/2025,Cruzeiro,Botafogo,2,2
06/12/2025,Mirassol,Flamengo,3,3
07/12/2025,Internacional,RB Bragantino,3,1
07/12/2025,Botafogo,Fortaleza EC,4,2
07/12/2025,Sport Recife,Gremio,0,4
07/12/2025,Fluminense,Bahia,2,0
07/12/2025,Santos,Cruzeiro,3,0
07/12/2025,Ceara,Palmeiras,1,3
07/12/2025,Corinthians,Juventude,1,1
07/12/2025,Vitoria,Sao Paulo,1,0
07/12/2025,Atletico-MG,Vasco DA Gama,5,0
