Date,HomeTeam,AwayTeam,FTHG,FTAG
06/12/2024,Celta,Mallorca,2,0
07/12/2024,Las Palmas,Valladolid,2,1
07/12/2024,Betis,Barcelona,2,2
07/12/2024,Valencia,Vallecano,0,1
07/12/2024,Girona,Real Madrid,0,3
08/12/2024,Leganes,Sociedad,0,3
08/12/2024,Ath Bilbao,Villarreal,2,0
08/12/2024,Osasuna,Alaves,2,2
08/12/2024,Ath Madrid,Sevilla,4,3
09/12/2024,Getafe,Espanol,1,0
13/12/2024,Valladolid,Valencia,1,0
14/12/2024,Espanol,Osasuna,0,0
14/12/2024,Mallorca,Girona,2,1
14/12/2024,Sevilla,Celta,1,0
14/12/2024,Vallecano,Real Madrid,3,3
15/12/2024,Ath Madrid,Getafe,1,0
15/12/2024,Alaves,Ath Bilbao,1,1
15/12/2024,Sociedad,Las Palmas,0,0
15/12/2024,Villarreal,Betis,1,2
15/12/2024,Barcelona,Leganes,0,1
18/12/2024,Espanol,Valencia,1,1
18/12/2024,Villarreal,Vallecano,1,1
20/12/2024,Girona,Valladolid,3,0
21/12/2024,Getafe,Mallorca,0,1
21/12/2024,Celta,Sociedad,2,0
21/12/2024,Osasuna,Ath Bilbao,1,2
21/12/2024,Barcelona,Ath Madrid,1,2
22/12/2024,Valencia,Alaves,2,2
22/12/2024,Real Madrid,Sevilla,4,2
22/12/2024,Las Palmas,Espanol,1,0
22/12/2024,Leganes,Villarreal,2,5
22/12/2024,Betis,Vallecano,1,1
03/01/2025,Valencia,Real Madrid,1,2
10/01/2025,Vallecano,Celta,2,1
11/01/2025,Alaves,Girona,0,1
11/01/2025,Valladolid,Betis,1,0
11/01/2025,Espanol,Leganes,1,1
11/01/2025,Sevilla,Valencia,1,1
12/01/2025,Las Palmas,Getafe,1,2
12/01/2025,Ath Madrid,Osasuna,1,0
13/01/2025,Sociedad,Villarreal,1,0
17/01/2025,Espanol,Valladolid,2,1
18/01/2025,Girona,Sevilla,1,2
18/01/2025,Leganes,Ath Madrid,1,0
18/01/2025,Betis,Alaves,1,3
18/01/2025,Getafe,Barcelona,1,1
19/01/2025,Celta,Ath Bilbao,1,2
19/01/2025,Real Madrid,Las Palmas,4,1
19/01/2025,Osasuna,Vallecano,1,1
19/01/2025,Valencia,Sociedad,1,0
20/01/2025,Villarreal,Mallorca,4,0
24/01/2025,Las Palmas,Osasuna,1,1
25/01/2025,Mallorca,Betis,0,1
25/01/2025,Ath Madrid,Villarreal,1,1
25/01/2025,Sevilla,Espanol,1,1
25/01/2025,Valladolid,Real Madrid,0,3
