Date,HomeTeam,AwayTeam,FTHG,FTAG
24/01/2026,Twente,Excelsior,0,0
25/01/2026,Telstar,AZ Alkmaar,0,1
25/01/2026,Groningen,For Sittard,1,2
25/01/2026,Feyenoord,Heracles,4,2
25/01/2026,Utrecht,Sparta Rotterdam,0,1
30/01/2026,NAC Breda,Twente,2,2
31/01/2026,AZ Alkmaar,Nijmegen,1,3
31/01/2026,Zwolle,Telstar,4,1
31/01/2026,Sparta Rotterdam,Groningen,2,0
01/02/2026,Excelsior,Ajax,2,2
01/02/2026,Heracles,For Sittard,2,1
01/02/2026,PSV Eindhoven,Feyenoord,3,0
01/02/2026,Heerenveen,Utrecht,1,1
01/02/2026,Volendam,Go Ahead Eagles,1,1
06/02/2026,NAC Breda,Excelsior,0,2
07/02/2026,Nijmegen,Heracles,4,1
07/02/2026,Zwolle,Volendam,1,2
07/02/2026,Twente,Heerenveen,5,0
07/02/2026,For Sittard,Sparta Rotterdam,2,2
08/02/2026,Utrecht,Feyenoord,0,1
08/02/2026,AZ Alkmaar,Ajax,1,1
08/02/2026,Go Ahead Eagles,Telstar,1,1
08/02/2026,Groningen,PSV Eindhoven,1,2
11/02/2026,Go Ahead Eagles,Heerenveen,1,3
11/02/2026,Nijmegen,Utrecht,1,3
13/02/2026,Volendam,PSV Eindhoven,2,1
14/02/2026,Heracles,NAC Breda,0,1
14/02/2026,Excelsior,AZ Alkmaar,1,2
14/02/2026,Ajax,For Sittard,4,1
14/02/2026,Groningen,Utrecht,1,2
15/02/2026,Feyenoord,Go Ahead Eagles,1,0
15/02/2026,Heerenveen,Zwolle,4,2
15/02/2026,Telstar,Twente,1,1
17/02/2026,Sparta Rotterdam,Nijmegen,1,1
