Date,HomeTeam,AwayTeam,FTHG,FTAG
15/12/2024,RB Leipzig,Ein Frankfurt,2,1
20/12/2024,Bayern Munich,RB Leipzig,5,1
21/12/2024,Ein Frankfurt,Mainz,1,3
21/12/2024,Hoffenheim,M'gladbach,1,2
21/12/2024,Holstein Kiel,Augsburg,5,1
21/12/2024,Stuttgart,St Pauli,0,1
21/12/2024,Werder Bremen,Union Berlin,4,1
21/12/2024,Leverkusen,Freiburg,5,1
22/12/2024,Bochum,Heidenheim,2,0
22/12/2024,Wolfsburg,Dortmund,1,3
10/01/2025,Dortmund,Leverkusen,2,3
11/01/2025,Freiburg,Holstein Kiel,3,2
11/01/2025,Heidenheim,Union Berlin,2,0
11/01/2025,Hoffenheim,Wolfsburg,0,1
11/01/2025,Mainz,Bochum,2,0
11/01/2025,St Pauli,Ein Frankfurt,0,1
11/01/2025,M'gladbach,Bayern Munich,0,1
12/01/2025,RB Leipzig,Werder Bremen,4,2
12/01/2025,Augsburg,Stuttgart,0,1
14/01/2025,Holstein Kiel,Dortmund,4,2
14/01/2025,Ein Frankfurt,Freiburg,4,1
14/01/2025,Leverkusen,Mainz,1,0
14/01/2025,Wolfsburg,M'gladbach,5,1
15/01/2025,Bochum,St Pauli,1,0
15/01/2025,Bayern Munich,Hoffenheim,5,0
15/01/2025,Stuttgart,RB Leipzig,2,1
15/01/2025,Union Berlin,Augsburg,0,2
15/01/2025,Werder Bremen,Heidenheim,3,3
17/01/2025,Ein Frankfurt,Dortmund,2,0
18/01/2025,Bayern Munich,Wolfsburg,3,2
18/01/2025,Bochum,RB Leipzig,3,3
18/01/2025,Heidenheim,St Pauli,0,2
18/01/2025,Holstein Kiel,Hoffenheim,1,3
18/01/2025,Stuttgart,Freiburg,4,0
18/01/2025,Leverkusen,M'gladbach,3,1
19/01/2025,Union Berlin,Mainz,2,1
19/01/2025,Werder Bremen,Augsburg,0,2
24/01/2025,Wolfsburg,Holstein Kiel,2,2
25/01/2025,Augsburg,Heidenheim,2,1
25/01/2025,Dortmund,Werder Bremen,2,2
25/01/2025,Freiburg,Bayern Munich,1,2
25/01/2025,Mainz,Stuttgart,2,0
25/01/2025,RB Leipzig,Leverkusen,2,2
25/01/2025,M'gladbach,Bochum,3,0
26/01/2025,Hoffenheim,Ein Frankfurt,2,2
26/01/2025,St Pauli,Union Berlin,3,0
31/01/2025,Werder Bremen,Mainz,1,0
01/02/2025,Bayern Munich,Holstein Kiel,4,3
01/02/2025,Bochum,Freiburg,0,1
01/02/2025,Heidenheim,Dortmund,1,2
01/02/2025,St Pauli,Augsburg,1,1
01/02/2025,Stuttgart,M'gladbach,1,2
01/02/2025,Union Berlin,RB Leipzig,0,0
02/02/2025,Ein Frankfurt,Wolfsburg,1,1
02/02/2025,Leverkusen,Hoffenheim,3,1
07/02/2025,Bayern Munich,Werder Bremen,3,0
08/02/2025,Dortmund,Stuttgart,1,2
08/02/2025,Freiburg,Heidenheim,1,0
08/02/2025,Hoffenheim,Union Berlin,0,4
08/02/2025,Mainz,Augsburg,0,0
08/02/2025,Wolfsburg,Leverkusen,0,0
08/02/2025,M'gladbach,Ein Frankfurt,1,1
09/02/2025,Holstein Kiel,Bochum,2,2
09/02/2025,RB Leipzig,St Pauli,2,0
14/02/2025,Augsburg,RB Leipzig,0,0
15/02/2025,Bochum,Dortmund,2,0
15/02/2025,St Pauli,Freiburg,0,1
15/02/2025,Stuttgart,Wolfsburg,1,2
15/02/2025,Union Berlin,M'gladbach,1,2
15/02/2025,Leverkusen,Bayern Munich,0,0
16/02/2025,Werder Bremen,Hoffenheim,1,3
16/02/2025,Ein Frankfurt,Holstein Kiel,3,1
16/02/2025,Heidenheim,Mainz,0,2
21/02/2025,Freiburg,Werder Bremen,5,0
22/02/2025,Holstein Kiel,Leverkusen,0,2
22/02/2025,Mainz,St Pauli,2,0
22/02/2025,M'gladbach,Augsburg,0,3
22/02/2025,Wolfsburg,Bochum,1,1
22/02/2025,Dortmund,Union Berlin,6,0
23/02/2025,RB Leipzig,Heidenheim,2,2
23/02/2025,Bayern Munich,Ein Frankfurt,4,0
