Date,HomeTeam,AwayTeam,FTHG,FTAG
25/08/2025,Inter,Torino,5,0
29/08/2025,Cremonese,Sassuolo,3,2
29/08/2025,Lecce,Milan,0,2
30/08/2025,Bologna,Como,1,0
30/08/2025,Parma,Atalanta,1,1
30/08/2025,Napoli,Cagliari,1,0
30/08/2025,Pisa,Roma,0,1
31/08/2025,Genoa,Juventus,0,1
31/08/2025,Torino,Fiorentina,0,0
31/08/2025,Inter,Udinese,1,2
31/08/2025,Lazio,Verona,4,0
13/09/2025,Cagliari,Parma,2,0
13/09/2025,Juventus,Inter,4,3
13/09/2025,Fiorentina,Napoli,1,3
14/09/2025,Roma,Torino,0,1
14/09/2025,Atalanta,Lecce,4,1
14/09/2025,Pisa,Udinese,0,1
14/09/2025,Sassuolo,Lazio,1,0
14/09/2025,Milan,Bologna,1,0
15/09/2025,Verona,Cremonese,0,0
15/09/2025,Como,Genoa,1,1
19/09/2025,Lecce,Cagliari,1,2
20/09/2025,Bologna,Genoa,2,1
20/09/2025,Verona,Juventus,1,1
20/09/2025,Udinese,Milan,0,3
21/09/2025,Lazio,Roma,0,1
21/09/2025,Cremonese,Parma,0,0
21/09/2025,Torino,Atalanta,0,3
21/09/2025,Fiorentina,Como,1,2
21/09/2025,Inter,Sassuolo,2,1
22/09/2025,Napoli,Pisa,3,2
27/09/2025,Como,Cremonese,1,1
27/09/2025,Juventus,Atalanta,1,1
27/09/2025,Cagliari,Inter,0,2
28/09/2025,Sassuolo,Udinese,3,1
28/09/2025,Pisa,Fiorentina,0,0
28/09/2025,Roma,Verona,2,0
28/09/2025,Lecce,Bologna,2,2
28/09/2025,Milan,Napoli,2,1
29/09/2025,Parma,Torino,2,1
29/09/2025,Genoa,Lazio,0,3
03/10/2025,Verona,Sassuolo,0,1
04/10/2025,Lazio,Torino,3,3
04/10/2025,Parma,Lecce,0,1
04/10/2025,Inter,Cremonese,4,1
04/10/2025,Atalanta,Como,1,1
05/10/2025,Udinese,Cagliari,1,1
05/10/2025,Bologna,Pisa,4,0
05/10/2025,Fiorentina,Roma,1,2
05/10/2025,Napoli,Genoa,2,1
05/10/2025,Juventus,Milan,0,0
18/10/2025,Lecce,Sassuolo,0,0
18/10/2025,Pisa,Verona,0,0
18/10/2025,Torino,Napoli,1,0
18/10/2025,Roma,Inter,0,1
19/10/2025,Como,Juventus,2,0
19/10/2025,Cagliari,Bologna,0,2
19/10/2025,Genoa,Parma,0,0
19/10/2025,Atalanta,Lazio,0,0
19/10/2025,Milan,Fiorentina,2,1
20/10/2025,Cremonese,Udinese,1,1
24/10/2025,Milan,Pisa,2,2
25/10/2025,Parma,Como,0,0
25/10/2025,Udinese,Lecce,3,2
25/10/2025,Napoli,Inter,3,1
